159901 深证100ETF 159901.txt
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
|    DATE    |     EARN$      |     EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$ |
| 2013-11-25 | -2405.74062676 |  -0.0353785386288 | 2000 |  5  | 897.839783978 | 30420.4587638 | 67594.2593732 | 70000  |
| 2013-12-25 | -5361.52512685 |  -0.0765932160979 | 2000 |  5  | 938.823529412 | 31359.2822932 | 66638.4748731 | 72000  |
| 2014-01-27 | -7969.34555719 |  -0.110685354961  | 2000 |  5  | 976.983349657 | 32336.2656429 | 66030.6544428 | 74000  |
| 2014-02-25 | -9429.47751112 |  -0.127425371772  | 2000 |  5  | 998.998497747 | 33335.2641406 | 66570.5224889 | 76000  |
| 2014-03-25 | -8301.07853034 |  -0.109224717504  | 2000 |  5  | 982.274741507 | 34317.5388822 | 69698.9214697 | 78000  |
| 2014-04-25 | -7070.64713058 |  -0.090649322187  | 2000 |  5  | 965.166908563 | 35282.7057907 | 72929.3528694 | 80000  |
| 2014-05-26 | -7710.73583482 |  -0.0963841979352 | 2000 |  5  |  973.64568082 | 36256.3514715 | 74289.2641652 | 82000  |
| 2014-06-25 | -7751.99218629 |  -0.0945364900767 | 2000 |  5  |  974.12109375 | 37230.4725653 | 76248.0078137 | 84000  |
| 2014-07-25 | -2768.10886254 |  -0.032953676935  | 2000 |  5  | 914.298808433 | 38144.7713737 | 83231.8911375 | 86000  |
| 2014-08-25 | -1705.05526407 |  -0.0198262240009 | 2000 |  5  | 902.714932127 | 39047.4863058 | 86294.9447359 | 88000  |
| 2014-09-25 | 242.319051218  |  0.00275362558202 | 2000 |  5  | 882.743362832 | 39930.2296687 | 90242.3190512 | 90000  |
| 2014-10-27 | -2517.86679592 |  -0.0279762977325 | 2000 |  5  |  910.54313099 | 40840.7727997 | 89482.1332041 | 92000  |
| 2014-11-25 |  7850.6894952  |  0.0853335814695  | 2000 |  5  | 815.950920245 | 41656.7237199 | 101850.689495 | 94000  |
| 2014-12-25 | 35630.7242164  |   0.379050257621  | 2000 |  5  | 641.066838046 |  42297.790558 | 131630.724216 | 96000  |
| 2015-01-26 | 44804.3447675  |   0.466711924661  | 2000 |  5  | 599.279062782 | 42897.0696207 | 142804.344767 | 98000  |
| 2015-02-25 | 37249.4605142  |   0.380096535859  | 2000 |  5  | 632.730732636 | 43529.8003534 | 137249.460514 | 100000 |
| 2015-03-25 | 49389.2748128  |   0.493892748128  | 2000 |  5  | 581.293706294 | 44111.0940597 | 151389.274813 | 102000 |
| 2015-04-27 | 82864.5952041  |   0.812397992197  | 2000 |  5  | 476.020042949 | 44587.1141026 | 186864.595204 | 104000 |
| 2015-05-25 | 85133.5380233  |   0.818591711763  | 2000 |  5  | 470.297029703 | 45057.4111323 | 191133.538023 | 106000 |
| 2015-06-25 | 65438.4493585  |   0.617343861873  | 2000 |  5  | 524.310118265 | 45581.7212506 | 173438.449358 | 108000 |
| 2015-07-27 | 42369.0984057  |   0.392306466719  | 2000 |  5  | 604.728705668 | 46186.4499563 | 152369.098406 | 110000 |
| 2015-08-25 | 10957.3124354  |  0.0996119312313  | 2000 |  5  | 761.741122566 | 46948.1910788 | 122957.312435 | 112000 |
| 2015-09-25 | 25740.9926253  |   0.229830291297  | 2000 |  5  | 679.959100204 |  47628.150179 | 139740.992625 | 114000 |
| 2015-10-26 | 34832.9693095  |   0.305552362364  | 2000 |  5  |     638.4     |  48266.550179 | 150832.969309 | 116000 |
| 2015-11-25 |  40909.554632  |   0.352668574414  | 2000 |  5  | 613.657336204 | 48880.2075152 | 158909.554632 | 118000 |
| 2015-12-25 | 42810.8827251  |   0.362804090891  | 2000 |  5  | 606.382978723 |  49486.590494 | 162810.882725 | 120000 |
| 2016-01-25 | 18310.0204306  |   0.152583503588  | 2000 |  5  | 713.774597496 | 50200.3650915 | 140310.020431 | 122000 |
| 2016-02-25 |  10272.962016  |  0.0842046066883  | 2000 |  5  | 757.115749526 |  50957.480841 | 134272.962016 | 124000 |
| 2016-03-25 | 23211.1621496  |   0.187186791529  | 2000 |  5  | 690.550363448 | 51648.0312044 |  149211.16215 | 126000 |
| 2016-04-25 |  23051.218056  |   0.182946175047  | 2000 |  5  | 691.268191268 | 52339.2993957 | 151051.218056 | 128000 |
| 2016-05-25 | 18545.0383079  |   0.144883111781  | 2000 |  5  |     712.5     | 53051.7993957 | 148545.038308 | 130000 |
| 2016-06-27 | 20980.4210801  |   0.161387854463  | 2000 |  5  | 700.983836964 | 53752.7832327 |  152980.42108 | 132000 |
| 2016-07-25 | 26834.4744525  |   0.203291473125  | 2000 |  5  | 675.126903553 | 54427.9101362 | 160834.474453 | 134000 |
| 2016-08-25 | 31183.7072634  |   0.232714233309  | 2000 |  5  | 657.331136738 | 55085.2412729 | 167183.707263 | 136000 |
| 2016-09-26 | 27818.5075458  |   0.204547849601  | 2000 |  5  | 670.813718897 | 55756.0549918 | 165818.507546 | 138000 |
| 2016-10-25 | 34392.7220348  |   0.249222623441  | 2000 |  5  | 645.213454075 | 56401.2684459 | 174392.722035 | 140000 |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+--------+
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+--------+
|    DATE    |     EARN$      |     EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$  |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+--------+
| 2012-01-30 |      -5.0      |         0         | 2000 |  5  | 883.525243578 | 883.525243578 |     1995.0    |  2000  |
| 2012-02-27 | 76.5854738707  |  0.0382927369353  | 2000 |  5  | 846.774193548 | 1730.29943713 | 4076.58547387 |  4000  |
| 2012-03-26 | -91.0626732192 |  -0.0227656683048 | 2000 |  5  | 881.962864721 | 2612.26230185 | 5908.93732678 |  6000  |
| 2012-04-25 | 107.693786325  |  0.0179489643875  | 2000 |  5  | 852.564102564 | 3464.82640441 | 8107.69378632 |  8000  |
| 2012-05-25 | -56.688228278  | -0.00708602853475 | 2000 |  5  | 869.659982563 | 4334.48638698 | 9943.31177172 | 10000  |
| 2012-06-25 | -339.095357044 |  -0.0339095357044 | 2000 |  5  | 894.618834081 | 5229.10522106 |  11660.904643 | 12000  |
| 2012-07-25 | -731.049143403 |  -0.0609207619502 | 2000 |  5  | 925.324675325 | 6154.42989638 | 13268.9508566 | 14000  |
| 2012-08-27 | -1246.8668248  |  -0.0890619160573 | 2000 |  5  | 962.373371925 | 7116.80326831 | 14753.1331752 | 16000  |
| 2012-09-25 | -1251.8668248  |  -0.0782416765501 | 2000 |  5  | 962.373371925 | 8079.17664023 | 16748.1331752 | 18000  |
| 2012-10-25 | -699.403636626 |  -0.0388557575904 | 2000 |  5  |  931.37254902 | 9010.54918925 | 19300.5963634 | 20000  |
| 2012-11-26 | -1254.04713717 |  -0.0627023568585 | 2000 |  5  |  958.67371456 | 9969.22290381 | 20745.9528628 | 22000  |
| 2012-12-25 | 1502.42760718  |  0.0682921639629  | 2000 |  5  | 846.055979644 | 10815.2788835 | 25502.4276072 | 24000  |
| 2013-01-25 |  2600.5860533  |   0.108357752221  | 2000 |  5  | 810.975609756 | 11626.2544932 | 28600.5860533 | 26000  |
| 2013-02-25 | 2688.59608924  |   0.103407541894  | 2000 |  5  | 808.346839546 | 12434.6013328 | 30688.5960892 | 28000  |
| 2013-03-25 | 2870.11510923  |   0.102504111044  | 2000 |  5  | 803.463552155 | 13238.0648849 | 32870.1151092 | 30000  |
| 2013-04-25 | 932.357636037  |  0.0310785878679  | 2000 |  5  | 853.658536585 | 14091.7234215 |  32932.357636 | 32000  |
| 2013-05-27 | 1744.67759448  |  0.0545211748276  | 2000 |  5  | 832.985386221 | 14924.7088077 | 35744.6775945 | 34000  |
| 2013-06-25 | -3185.47631206 |  -0.0936904797666 | 2000 |  5  | 966.101694915 | 15890.8105026 | 32814.5236879 | 36000  |
| 2013-07-25 | -2634.29794447 |  -0.073174942902  | 2000 |  5  |     950.0     | 16840.8105026 | 35365.7020555 | 38000  |
| 2013-08-26 | -1140.46580974 |  -0.030012258151  | 2000 |  5  | 911.375057104 | 17752.1855597 | 38859.5341903 | 40000  |
| 2013-09-25 | 185.948107244  |  0.0046487026811  | 2000 |  5  | 881.183745583 | 18633.3693053 | 42185.9481072 | 42000  |
| 2013-10-25 | -974.320789686 |  -0.0231981140401 | 2000 |  5  | 905.994550409 | 19539.3638557 | 43025.6792103 | 44000  |
| 2013-11-25 | -588.533512571 |  -0.0133757616493 | 2000 |  5  | 897.839783978 | 20437.2036397 | 45411.4664874 | 46000  |
| 2013-12-25 | -2575.94226562 |  -0.0559987449048 | 2000 |  5  | 938.823529412 | 21376.0271691 | 45424.0577344 | 48000  |
| 2014-01-27 | -4355.15252066 |  -0.0907323441804 | 2000 |  5  | 976.983349657 | 22353.0105188 | 45644.8474793 | 50000  |
| 2014-02-25 |  -5366.037994  |   -0.10732075988  | 2000 |  5  | 998.998497747 | 23352.0090165 |  46633.962006 | 52000  |
| 2014-03-25 | -4577.06968744 |  -0.0880205709124 | 2000 |  5  | 982.274741507 |  24334.283758 | 49422.9303126 | 54000  |
| 2014-04-25 | -3706.03547215 |  -0.0686302865214 | 2000 |  5  | 965.166908563 | 25299.4506666 | 52293.9645278 | 56000  |
| 2014-05-26 | -4166.42558415 |  -0.0744004568599 | 2000 |  5  |  973.64568082 | 26273.0963474 | 53833.5744158 | 58000  |
| 2014-06-25 | -4197.6986805  |  -0.072374115181  | 2000 |  5  |  974.12109375 | 27247.2174412 | 55802.3013195 | 60000  |
| 2014-07-25 | -551.571543384 |  -0.0091928590564 | 2000 |  5  | 914.298808433 | 28161.5162496 | 61448.4284566 | 62000  |
| 2014-08-25 | 231.950911604  |  0.00374114373556 | 2000 |  5  | 902.714932127 | 29064.2311817 | 64231.9509116 | 64000  |
| 2014-09-25 | 1680.16247069  |  0.0262525386045  | 2000 |  5  | 882.743362832 | 29946.9745446 | 67680.1624707 | 66000  |
| 2014-10-27 | -391.178772884 |  -0.0059269511043 | 2000 |  5  |  910.54313099 | 30857.5176755 | 67608.8212271 | 68000  |
| 2014-11-25 |  7441.6307167  |   0.109435745834  | 2000 |  5  | 815.950920245 | 31673.4685958 | 77441.6307167 | 70000  |
| 2014-12-25 | 28562.8342701  |   0.408040489573  | 2000 |  5  | 641.066838046 | 32314.5354338 |  100562.83427 | 72000  |
| 2015-01-26 | 35570.0884592  |   0.494029006378  | 2000 |  5  | 599.279062782 | 32913.8144966 | 109570.088459 | 74000  |
| 2015-02-25 | 29772.2571078  |   0.402327798755  | 2000 |  5  | 632.730732636 | 33546.5452293 | 105772.257108 | 76000  |
| 2015-03-25 | 39126.7432268  |   0.514825568774  | 2000 |  5  | 581.293706294 | 34127.8389355 | 117126.743227 | 78000  |
| 2015-04-27 | 65024.7729789  |   0.833650935627  | 2000 |  5  | 476.020042949 | 34603.8589785 | 145024.772979 | 80000  |
| 2015-05-25 | 66784.5697868  |   0.834807122335  | 2000 |  5  | 470.297029703 | 35074.1560082 | 148784.569787 | 82000  |
| 2015-06-25 | 51452.1636112  |   0.627465409893  | 2000 |  5  | 524.310118265 | 35598.4661265 | 135452.163611 | 84000  |
| 2015-07-27 | 33434.3397512  |   0.398027854181  | 2000 |  5  | 604.728705668 | 36203.1948321 | 119434.339751 | 86000  |
| 2015-08-25 | 8811.16726535  |   0.102455433318  | 2000 |  5  | 761.741122566 | 36964.9359547 | 96811.1672654 | 88000  |
| 2015-09-25 | 20450.1220911  |   0.232387751035  | 2000 |  5  | 679.959100204 | 37644.8950549 | 110450.122091 | 90000  |
| 2015-10-26 | 27635.2970466  |   0.307058856073  | 2000 |  5  |     638.4     | 38283.2950549 | 119635.297047 | 92000  |
| 2015-11-25 | 32453.9922235  |   0.352760785038  | 2000 |  5  | 613.657336204 | 38896.9523911 | 126453.992223 | 94000  |
| 2015-12-25 | 33965.9733667  |   0.361340142199  | 2000 |  5  | 606.382978723 | 39503.3353698 | 129965.973367 | 96000  |
| 2016-01-25 | 14406.8223587  |   0.150071066236  | 2000 |  5  | 713.774597496 | 40217.1099673 | 112406.822359 | 98000  |
| 2016-02-25 |  7967.0847639  |  0.0812967833051  | 2000 |  5  | 757.115749526 | 40974.2257169 | 107967.084764 | 100000 |
| 2016-03-25 |  18369.538096  |   0.18369538096   | 2000 |  5  | 690.550363448 | 41664.7760803 | 120369.538096 | 102000 |
| 2016-04-25 | 18239.5437677  |   0.178819056546  | 2000 |  5  | 691.268191268 | 42356.0442716 | 122239.543768 | 104000 |
| 2016-05-25 | 14591.9239604  |   0.140306961158  | 2000 |  5  |     712.5     | 43068.5442716 |  120591.92396 | 106000 |
| 2016-06-27 | 16568.0769969  |   0.156302613178  | 2000 |  5  | 700.983836964 | 43769.5281085 | 124568.076997 | 108000 |
| 2016-07-25 | 21333.9555607  |   0.197536625562  | 2000 |  5  | 675.126903553 | 44444.6550121 | 131333.955561 | 110000 |
| 2016-08-25 | 24884.5279617  |   0.22622298147   | 2000 |  5  | 657.331136738 | 45101.9861488 | 136884.527962 | 112000 |
| 2016-09-26 | 22128.3068066  |   0.197574167916  | 2000 |  5  | 670.813718897 | 45772.7998677 | 136128.306807 | 114000 |
| 2016-10-25 |  27524.497191  |   0.241442957816  | 2000 |  5  | 645.213454075 | 46418.0133218 | 143524.497191 | 116000 |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+--------+
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
|    DATE    |     EARN$      |     EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$ |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
| 2013-01-25 |      -5.0      |         0         | 2000 |  5  | 810.975609756 | 810.975609756 |     1995.0    |  2000 |
| 2013-02-25 | -3.51219512195 | -0.00175609756098 | 2000 |  5  | 808.346839546 |  1619.3224493 | 3996.48780488 |  4000 |
| 2013-03-25 | 15.7776416176  |  0.0039444104044  | 2000 |  5  | 803.463552155 | 2422.78600146 | 6015.77764162 |  6000 |
| 2013-04-25 | -342.949114595 |  -0.0571581857659 | 2000 |  5  | 853.658536585 | 3276.44453804 |  7657.0508854 |  8000 |
| 2013-05-27 | -157.915331389 |  -0.0197394164236 | 2000 |  5  | 832.985386221 | 4109.42992426 | 9842.08466861 | 10000 |
| 2013-06-25 | -1519.0272064  |   -0.15190272064  | 2000 |  5  | 966.101694915 | 5075.53161918 | 10480.9727936 | 12000 |
| 2013-07-25 | -1346.38359972 |   -0.11219863331  | 2000 |  5  |     950.0     | 6025.53161918 | 12653.6164003 | 14000 |
| 2013-08-26 | -815.111285617 |  -0.058222234687  | 2000 |  5  | 911.375057104 | 6936.90667628 | 15184.8887144 | 16000 |
| 2013-09-25 | -299.843284896 |  -0.018740205306  | 2000 |  5  | 881.183745583 | 7818.09042187 | 17700.1567151 | 18000 |
| 2013-10-25 | -789.564891052 |  -0.0438647161696 | 2000 |  5  | 905.994550409 | 8724.08497227 | 19210.4351089 | 20000 |
| 2013-11-25 | -620.083191606 |  -0.0310041595803 | 2000 |  5  | 897.839783978 | 9621.92475625 | 21379.9168084 | 22000 |
| 2013-12-25 | -1558.40989296 |  -0.0708368133165 | 2000 |  5  | 938.823529412 | 10560.7482857 |  22441.590107 | 24000 |
| 2014-01-27 | -2439.95200067 |  -0.101664666695  | 2000 |  5  | 976.983349657 | 11537.7316353 | 23560.0479993 | 26000 |
| 2014-02-25 | -2964.14992426 |  -0.114005766318  | 2000 |  5  | 998.998497747 | 12536.7301331 | 25035.8500757 | 28000 |
| 2014-03-25 | -2542.90109974 |  -0.0908178964192 | 2000 |  5  | 982.274741507 | 13519.0048746 | 27457.0989003 | 30000 |
| 2014-04-25 | -2061.21692425 |  -0.0687072308085 | 2000 |  5  | 965.166908563 | 14484.1717831 | 29938.7830757 | 32000 |
| 2014-05-26 | -2326.93201635 |  -0.0727166255109 | 2000 |  5  |  973.64568082 |  15457.817464 | 31673.0679836 | 34000 |
| 2014-06-25 | -2347.38983381 |  -0.0690408774651 | 2000 |  5  |  974.12109375 | 16431.9385577 | 33652.6101662 | 36000 |
| 2014-07-25 | -150.510067081 |  -0.0041808351967 | 2000 |  5  | 914.298808433 | 17346.2373661 | 37849.4899329 | 38000 |
| 2014-08-25 | 330.184579171  |  0.00868906787291 | 2000 |  5  | 902.714932127 | 18248.9522983 | 40330.1845792 | 40000 |
| 2014-09-25 | 1237.63219408  |  0.0309408048521  | 2000 |  5  | 882.743362832 | 19131.6956611 | 43237.6321941 | 42000 |
| 2014-10-27 | -87.4548065317 | -0.00208225729837 | 2000 |  5  |  910.54313099 | 20042.2387921 | 43912.5451935 | 44000 |
| 2014-11-25 | 4998.27384666  |   0.113597132879  | 2000 |  5  | 815.950920245 | 20858.1897123 | 50998.2738467 | 46000 |
| 2014-12-25 | 18905.6863848  |   0.410993182278  | 2000 |  5  | 641.066838046 | 21499.2565504 | 66905.6863848 | 48000 |
| 2015-01-26 | 23566.0250562  |   0.490958855338  | 2000 |  5  | 599.279062782 | 22098.5356132 | 73566.0250562 | 50000 |
| 2015-02-25 | 19671.6827883  |   0.393433655766  | 2000 |  5  | 632.730732636 | 22731.2663458 | 71671.6827883 | 52000 |
| 2015-03-25 | 26008.7060988  |   0.500167424977  | 2000 |  5  | 581.293706294 | 23312.5600521 | 80008.7060988 | 54000 |
| 2015-04-27 | 43697.9391783  |   0.809221095895  | 2000 |  5  | 476.020042949 |  23788.580095 | 99697.9391783 | 56000 |
| 2015-05-25 | 44906.1567632  |   0.801895656485  | 2000 |  5  | 470.297029703 | 24258.8771247 | 102906.156763 | 58000 |
| 2015-06-25 | 34300.0274597  |   0.591379783787  | 2000 |  5  | 524.310118265 |  24783.187243 | 94300.0274597 | 60000 |
| 2015-07-27 | 21754.7347147  |   0.362578911911  | 2000 |  5  | 604.728705668 | 25387.9159487 | 83754.7347147 | 62000 |
| 2015-08-25 | 4485.95186959  |  0.0723540624127  | 2000 |  5  | 761.741122566 | 26149.6570712 | 68485.9518696 | 64000 |
| 2015-09-25 |  12718.093847  |   0.19872021636   | 2000 |  5  | 679.959100204 | 26829.6161714 |  78718.093847 | 66000 |
| 2015-10-26 | 17837.5505358  |   0.270265917209  | 2000 |  5  |     638.4     | 27468.0161714 | 85837.5505358 | 68000 |
| 2015-11-25 | 21293.5205734  |   0.313140008432  | 2000 |  5  | 613.657336204 | 28081.6735077 | 91293.5205734 | 70000 |
| 2015-12-25 | 22383.7058402  |   0.319767226288  | 2000 |  5  | 606.382978723 | 28688.0564864 | 94383.7058402 | 72000 |
| 2016-01-25 | 8178.11787942  |   0.113584970548  | 2000 |  5  | 713.774597496 | 29401.8310839 | 82178.1178794 | 74000 |
| 2016-02-25 |  3468.824906   |  0.0468760122433  | 2000 |  5  | 757.115749526 | 30158.9468334 |  79468.824906 | 76000 |
| 2016-03-25 | 11124.1974017  |   0.146371018443  | 2000 |  5  | 690.550363448 | 30849.4971968 | 89124.1974017 | 78000 |
| 2016-04-25 | 11026.6489101  |   0.141367293719  | 2000 |  5  | 691.268191268 | 31540.7653881 | 91026.6489101 | 80000 |
| 2016-05-25 | 8309.14308672  |   0.103864288584  | 2000 |  5  |     712.5     | 32253.2653881 | 90309.1430867 | 82000 |
| 2016-06-27 | 9787.79329457  |   0.119363332861  | 2000 |  5  | 700.983836964 | 32954.2492251 | 93787.7932946 | 84000 |
| 2016-07-25 | 13374.8064601  |   0.15922388643   | 2000 |  5  | 675.126903553 | 33629.3761286 | 99374.8064601 | 86000 |
| 2016-08-25 | 16060.1565504  |    0.1867460064   | 2000 |  5  | 657.331136738 | 34286.7072654 |  104060.15655 | 88000 |
| 2016-09-26 | 13963.6674072  |   0.158678038718  | 2000 |  5  | 670.813718897 | 34957.5209843 | 103963.667407 | 90000 |
| 2016-10-25 | 18083.6548833  |   0.200929498704  | 2000 |  5  | 645.213454075 | 35602.7344383 | 110083.654883 | 92000 |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
|    DATE    |     EARN$      |     EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$ |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
| 2014-01-27 |      -5.0      |         0         | 2000 |  5  | 976.983349657 | 976.983349657 |     1995.0    |  2000 |
| 2014-02-25 | -53.9642507346 |  -0.0269821253673 | 2000 |  5  | 998.998497747 |  1975.9818474 | 3946.03574927 |  4000 |
| 2014-03-25 | 8.21913207716  |  0.00205478301929 | 2000 |  5  | 982.274741507 | 2958.25658891 | 6008.21913208 |  6000 |
| 2014-04-25 | 109.716369278  |  0.0182860615463  | 2000 |  5  | 965.166908563 | 3923.42349747 | 8109.71636928 |  8000 |
| 2014-05-26 | 34.0947463234  |  0.00426184329043 | 2000 |  5  |  973.64568082 | 4897.06917829 | 10034.0947463 | 10000 |
| 2014-06-25 | 24.1976771451  |  0.00241976771451 | 2000 |  5  |  974.12109375 | 5871.19027204 | 12024.1976771 | 12000 |
| 2014-07-25 | 805.937173599  |  0.0671614311332  | 2000 |  5  | 914.298808433 | 6785.48908048 | 14805.9371736 | 14000 |
| 2014-08-25 | 990.930867852  |  0.0707807762752  | 2000 |  5  | 902.714932127 |  7688.2040126 | 16990.9308679 | 16000 |
| 2014-09-25 | 1370.34106848  |  0.0856463167802  | 2000 |  5  | 882.743362832 | 8570.94737543 | 19370.3410685 | 18000 |
| 2014-10-27 | 773.945699577  |  0.0429969833099  | 2000 |  5  |  910.54313099 | 9481.49050643 | 20773.9456996 | 20000 |
| 2014-11-25 | 3177.24428821  |   0.15886221441   | 2000 |  5  | 815.950920245 | 10297.4414267 | 25177.2442882 | 22000 |
| 2014-12-25 | 10040.6377198  |   0.456392623627  | 2000 |  5  | 641.066838046 | 10938.5082647 | 34040.6377198 | 24000 |
| 2015-01-26 | 12409.2940132  |   0.517053917218  | 2000 |  5  | 599.279062782 | 11537.7873275 | 38409.2940132 | 26000 |
| 2015-02-25 | 10373.6434436  |   0.398986286292  | 2000 |  5  | 632.730732636 | 12170.5180601 | 38373.6434436 | 28000 |
| 2015-03-25 | 13764.2179824  |   0.491579213656  | 2000 |  5  | 581.293706294 | 12751.8117664 | 43764.2179824 | 30000 |
| 2015-04-27 | 23437.8431131  |   0.781261437103  | 2000 |  5  | 476.020042949 | 13227.8318094 | 55437.8431131 | 32000 |
| 2015-05-25 | 24107.4625354  |   0.753358204231  | 2000 |  5  | 470.297029703 | 13698.1288391 | 58107.4625354 | 34000 |
| 2015-06-25 | 18116.3802327  |   0.532834712726  | 2000 |  5  | 524.310118265 | 14222.4389573 | 54116.3802327 | 36000 |
| 2015-07-27 | 10914.8261203  |   0.303189614452  | 2000 |  5  | 604.728705668 |  14827.167663 | 48914.8261203 | 38000 |
| 2015-08-25 | 827.352109433  |  0.0217724239324  | 2000 |  5  | 761.741122566 | 15588.9087856 | 40827.3521094 | 40000 |
| 2015-09-25 | 5732.85837689  |   0.143321459422  | 2000 |  5  | 679.959100204 | 16268.8678858 | 47732.8583769 | 42000 |
| 2015-10-26 | 8835.21214308  |   0.210362193883  | 2000 |  5  |     638.4     | 16907.2678858 | 52835.2121431 | 44000 |
| 2015-11-25 | 10960.5278967  |   0.249102906743  | 2000 |  5  | 613.657336204 |  17520.925222 | 56960.5278967 | 46000 |
| 2015-12-25 | 11638.8439803  |   0.253018347399  | 2000 |  5  | 606.382978723 | 18127.3082007 | 59638.8439803 | 48000 |
| 2016-01-25 | 2660.82642099  |  0.0554338837706  | 2000 |  5  | 713.774597496 | 18841.0827982 |  52660.826421 | 50000 |
| 2016-02-25 | -358.746826724 | -0.00717493653448 | 2000 |  5  | 757.115749526 | 19598.1985477 | 51641.2531733 | 52000 |
| 2016-03-25 |  4614.1956044  |  0.0887345308538  | 2000 |  5  | 690.550363448 | 20288.7489112 | 58614.1956044 | 54000 |
| 2016-04-25 | 4548.32935767  |  0.0842283214383  | 2000 |  5  | 691.268191268 | 20980.0171024 | 60548.3293577 | 56000 |
| 2016-05-25 | 2739.04788686  |  0.0489115694081  | 2000 |  5  |     712.5     | 21692.5171024 | 60739.0478869 | 58000 |
| 2016-06-27 | 3731.90367357  |  0.0643431667857  | 2000 |  5  | 700.983836964 | 22393.5009394 | 63731.9036736 | 60000 |
| 2016-07-25 | 6167.79527596  |   0.102796587933  | 2000 |  5  | 675.126903553 |  23068.627843 |  68167.795276 | 62000 |
| 2016-08-25 |  8008.2855034  |   0.129165895216  | 2000 |  5  | 657.331136738 | 23725.9589797 | 72008.2855034 | 64000 |
| 2016-09-26 | 6556.00200564  |   0.102437531338  | 2000 |  5  | 670.813718897 | 24396.7726986 | 72556.0020056 | 66000 |
| 2016-10-25 | 9429.82118407  |   0.142876078547  | 2000 |  5  | 645.213454075 | 25041.9861527 | 77429.8211841 | 68000 |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
|    DATE    |     EARN$      |     EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$ |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
| 2015-01-26 |      -5.0      |         0         | 2000 |  5  | 599.279062782 | 599.279062782 |     1995.0    |  2000 |
| 2015-02-25 | -115.47311505  |  -0.0577365575248 | 2000 |  5  | 632.730732636 | 1232.00979542 | 3884.52688495 |  4000 |
| 2015-03-25 | 223.257617872  |   0.055814404468  | 2000 |  5  | 581.293706294 | 1813.30350171 | 6223.25761787 |  6000 |
| 2015-04-27 | 1594.55497567  |   0.265759162612  | 2000 |  5  | 476.020042949 | 2289.32354466 | 9594.55497567 |  8000 |
| 2015-05-25 | 1706.31047645  |   0.213288809556  | 2000 |  5  | 470.297029703 | 2759.62057436 | 11706.3104764 | 10000 |
| 2015-06-25 | 495.356285451  |  0.0495356285451  | 2000 |  5  | 524.310118265 | 3283.93069263 | 12495.3562855 | 12000 |
| 2015-07-27 | -1171.31264502 |  -0.0976093870849 | 2000 |  5  | 604.728705668 |  3888.6593983 |  12828.687355 | 14000 |
| 2015-08-25 | -3820.60103586 |   -0.27290007399  | 2000 |  5  | 761.741122566 | 4650.40052086 | 12179.3989641 | 16000 |
| 2015-09-25 | -2360.72487179 |  -0.147545304487  | 2000 |  5  | 679.959100204 | 5330.35962107 | 15639.2751282 | 18000 |
| 2015-10-26 | -1347.62618416 |  -0.0748681213425 | 2000 |  5  |     638.4     | 5968.75962107 | 18652.3738158 | 20000 |
| 2015-11-25 | -600.56247191  |  -0.0300281235955 | 2000 |  5  | 613.657336204 | 6582.41695727 | 21399.4375281 | 22000 |
| 2015-12-25 | -348.848210577 |  -0.0158567368444 | 2000 |  5  | 606.382978723 | 7188.79993599 | 23651.1517894 | 24000 |
| 2016-01-25 | -3912.30417889 |  -0.163012674121  | 2000 |  5  | 713.774597496 | 7902.57453349 | 22087.6958211 | 26000 |
| 2016-02-25 | -5181.71610425 |   -0.19929677324  | 2000 |  5  | 757.115749526 | 8659.69028302 | 22818.2838957 | 28000 |
| 2016-03-25 | -2987.15477237 |  -0.106684099013  | 2000 |  5  | 690.550363448 | 9350.24064646 | 27012.8452276 | 30000 |
| 2016-04-25 | -3020.20549431 |  -0.100673516477  | 2000 |  5  | 691.268191268 | 10041.5088377 | 28979.7945057 | 32000 |
| 2016-05-25 | -3888.77525435 |  -0.121524226698  | 2000 |  5  |     712.5     | 10754.0088377 | 30111.2247456 | 34000 |
| 2016-06-27 | -3399.09084782 |  -0.0999732602299 | 2000 |  5  | 700.983836964 | 11454.9926747 | 32600.9091522 | 36000 |
